id,name,base_frequency,tdp,max_temp,url,socket,product_line,lithography,opn_tray,opn_pib,revision,cache_l1,cache_l2,cache_l3,first_mention_year
246,AMD Phenom X3 8600,2300,95,70,https://web.archive.org/web/20150429065109/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=403&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM2+,AMD Phenom X3,65,HD8600WCJ3BGD,,B2,128,512,2048,2015
247,AMD Phenom X3 8450,2100,95,70,https://web.archive.org/web/20150429065221/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=425&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM2+,AMD Phenom X3,65,HD8450WCJ3BGH,HD8450WCGHBOX,B3,128,512,2048,2015
248,AMD Phenom X3 8650,2300,95,70,https://web.archive.org/web/20150429065216/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=424&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM2+,AMD Phenom X3,65,HD8650WCJ3BGH,HD8650WCGHBOX,B3,128,512,2048,2015
249,AMD Phenom X3 8750,2400,95,70,https://web.archive.org/web/20150429065211/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=423&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM2+,AMD Phenom X3,65,HD8750WCJ3BGH,HD8750WCGHBOX,B3,128,512,2048,2015
250,AMD Phenom X3 8250e,1900,65,71,https://web.archive.org/web/20150429065415/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=464&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,940,AMD Phenom X3,65,HD8250ODJ3BGH,HD8250ODGHBOX,B3,128,512,2048,2015
251,AMD Athlon II X2 B22,2800,65,74,https://web.archive.org/web/20131123021541/http://products.amd.com/pages/DesktopCPUDetail.aspx?id=605&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM3,AMD Athlon II X2,45,ADXB22OCK23GQ,,C2,128,1024,,2013
252,AMD Athlon II X2 B24,3000,65,74,https://web.archive.org/web/20131123021536/http://products.amd.com/pages/DesktopCPUDetail.aspx?id=604&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM3,AMD Athlon II X2,45,ADXB24OCK23GQ,,C2,128,1024,,2013
253,AMD Athlon FX FX-55,2600,104,49,https://web.archive.org/web/20110817094957/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=28&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,939,AMD Athlon FX,90,ADAFX55DAA5BN,ADAFX55BNBOX,E4,128,1024,0,2011
254,AMD Athlon FX FX-55,2600,104,63,https://web.archive.org/web/20110817094950/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=27&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,939,AMD Athlon FX,130,ADAFX55DEI5AS,ADAFX55ASBOX,CG,128,1024,0,2011
255,AMD Athlon FX FX-57,2800,104,49,https://web.archive.org/web/20110817094945/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=26&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,939,AMD Athlon FX,90,ADAFX57DAA5BN,ADAFX57BNBOX,E4,128,1024,0,2011
256,AMD Athlon FX FX-60,2600,110,49,https://web.archive.org/web/20110817094940/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=25&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,939,AMD Athlon FX,90,ADAFX60DAA6CD,ADAFX60CDBOX,E6,128,1024,0,2011
257,AMD Athlon FX FX-62,2800,125,55,https://web.archive.org/web/20110817094936/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=24&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM2,AMD Athlon FX,90,ADAFX62IAA6CS,ADAFX62CSBOX,F2,128,1024,0,2011
258,AMD Athlon FX FX-70,2600,125,63,https://web.archive.org/web/20110817094930/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=23&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,Socket F (1207),AMD Athlon FX,90,ADAFX70GAA6DI,ADAFX70DIBOX,F3,128,1024,0,2011
259,AMD Athlon FX FX-72,2800,125,63,https://web.archive.org/web/20110817094925/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=22&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,Socket F (1207),AMD Athlon FX,90,ADAFX72GAA6DI,ADAFX72DIBOX,F3,128,1024,0,2011
260,AMD Athlon FX FX-74,3000,125,56,https://web.archive.org/web/20110817094920/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=21&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,Socket F (1207),AMD Athlon FX,90,ADAFX74GAA6DI,ADAFX74DIBOX,F3,128,1024,0,2011
261,AMD Athlon II X2 260u,1800,25,81,https://web.archive.org/web/20121103184417/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=696&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM3,AMD Athlon II X2,45,AD260USCK23GM,,C3,128,512,,2012
262,AMD Phenom X3 8450e,2100,65,71,https://web.archive.org/web/20150429065409/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=463&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM2+,AMD Phenom X3,65,HD8450ODJ4BGH,HD8450ODGHBOX,B3,128,512,2048,2015
263,AMD Phenom X3 8750,2400,95,71,https://web.archive.org/web/20150429065404/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=462&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM2+,AMD Phenom X3,65,HD875ZWCJ3BGH,HD875ZWCGHBOX,B3,128,512,2048,2015
264,AMD Phenom X3 8850,2500,95,71,https://web.archive.org/web/20150429065435/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=486&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM2+,AMD Phenom X3,65,HD8850WCJ3BGH,HD8850WCGHBOX,B3,128,512,2048,2015
265,AMD Phenom X4 9500,2200,95,70,https://web.archive.org/web/20150429064916/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=20&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM2+,AMD Phenom X4,65,HD9500WCJ4BGD,HD9500WCGDBOX,B2,128,512,2048,2015
266,AMD Phenom X4 9600,2300,95,70,https://web.archive.org/web/20150429064911/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=19&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM2+,AMD Phenom X4,65,HD9600WCJ4BGD,HD9600WCGDBOX,B2,128,512,2048,2015
267,AMD Phenom X4 9950,2600,140,64,https://web.archive.org/web/20150429065425/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=476&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM2+,AMD Phenom X4,65,HD995ZFAJ4BGH,HD995ZFAGHBOX,B3,128,512,2048,2015
268,AMD Phenom X4 9350e,2000,65,70,https://web.archive.org/web/20150429065322/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=450&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM2+,AMD Phenom X4,65,HD9350ODJ4BGH,HD9350ODGHBOX,B3,128,512,2048,2015
269,AMD Business Class- AMD Phenom X4 Quad-Core Processors 9600B,2300,95,70,https://web.archive.org/web/20131123150214/http://products.amd.com/pages/DesktopCPUDetail.aspx?id=405&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM2+,AMD Business Class- AMD Phenom X4 Quad-Core Processors,65,HD960BWCJ4BGH,,B3,128,512,2048,2013
270,AMD Phenom X3 8600,2300,95,70,https://web.archive.org/web/20131123220310/http://products.amd.com/pages/DesktopCPUDetail.aspx?id=403&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM2+,AMD Phenom X3,65,HD8600WCJ3BGD,,B2,128,512,2048,2013
271,AMD Athlon 3400+,2400,67,65,https://web.archive.org/web/20100508052221/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=112&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,754,AMD Athlon,90,ADA3400AIK4BO,,E3,128,512,0,2010
272,AMD Athlon 3400+,2400,89,70,https://web.archive.org/web/20100508045111/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=110&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,754,AMD Athlon,130,ADA3400AEP4AR,,CG,128,512,0,2010
273,AMD Athlon II X2 B28,3400,65,74,https://web.archive.org/web/20121103193853/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=730&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM3,AMD Athlon II X2,45,ADXB28OCK23GM,,C2,128,1024,,2012
274,AMD Athlon II X2 270u,2000,25,81,https://web.archive.org/web/20121105204732/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=724&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM3,AMD Athlon II X2,45,AD270USCK23GM,,C3,128,512,,2012
275,AMD Athlon II X2 B22,2800,65,74,https://web.archive.org/web/20121105204717/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=605&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM3,AMD Athlon II X2,45,ADXB22OCK23GQ,,C2,128,1024,,2012
276,AMD Athlon II X2 B24,3000,65,74,https://web.archive.org/web/20121105212508/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=604&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM3,AMD Athlon II X2,45,ADXB24OCK23GQ,,C2,128,1024,,2012
277,AMD Phenom X4 9850,2500,125,61,https://web.archive.org/web/20150429065311/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=449&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM2+,AMD Phenom X4,65,HD9850XAJ4BGH,HD9850XAGHBOX,B3,128,512,2048,2015
278,AMD Phenom X4 9150e,1800,65,70,https://web.archive.org/web/20150429065307/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=448&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM2+,AMD Phenom X4,65,HD9150ODJ4BGH,HD9150ODGHBOX,B3,128,512,2048,2015
279,AMD Phenom X4 9950,2600,125,61,https://web.archive.org/web/20150429065303/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=447&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM2+,AMD Phenom X4,65,HD995ZXAJ4BGH,HD995ZXAGHBOX,B3,128,512,2048,2015
280,AMD Phenom X4 9600,2300,95,70,https://web.archive.org/web/20150429064946/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=374&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM2+,AMD Phenom X4,65,HD960ZWCJ4BGD,HD960ZWCGDBOX,B2,128,512,2048,2015
281,AMD Phenom X4 9100e,1800,65,61,https://web.archive.org/web/20150429065104/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=402&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM2+,AMD Phenom X4,65,HD9100OBJ4BGD,,B2,128,512,2048,2015
282,AMD Athlon 3800+,2400,89,70,https://web.archive.org/web/20100508053147/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=94&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,939,AMD Athlon,130,ADA3800DEP4AS,,CG,128,512,0,2010
283,AMD Business Class- AMD Phenom X4 Quad-Core Processors 9600B,2300,95,70,https://web.archive.org/web/20121105221508/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=405&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM2+,AMD Business Class- AMD Phenom X4 Quad-Core Processors,65,HD960BWCJ4BGH,,B3,128,512,2048,2012
284,AMD Phenom X4 9750,2400,95,70,https://web.archive.org/web/20150429065059/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=401&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM2+,AMD Phenom X4,65,HD9750WCJ4BGH,HD9750WCGHBOX,B3,128,512,2048,2015
285,AMD Phenom X4 9550,2200,95,70,https://web.archive.org/web/20150429065055/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=400&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM2+,AMD Phenom X4,65,HD9550WCJ4BGH,HD9550WCGHBOX,B3,128,512,2048,2015
286,AMD Phenom X4 9650,2300,95,70,https://web.archive.org/web/20150429065044/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=398&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM2+,AMD Phenom X4,65,HD9650WCJ4BGH,HD9650WCGHBOX,B3,128,512,2048,2015
287,AMD Phenom X4 9750,2400,125,61,https://web.archive.org/web/20150429065038/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=397&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM2+,AMD Phenom X4,65,HD9750XAJ4BGH,HD9750XAGHBOX,B3,128,512,2048,2015
288,AMD Phenom X4 9850,2500,125,61,https://web.archive.org/web/20150429065033/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=396&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM2+,AMD Phenom X4,65,HD985ZXAJ4BGH,HD985ZXAGHBOX,B3,128,512,2048,2015
289,AMD Phenom X4 9450e,2100,65,70,https://web.archive.org/web/20150429065445/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=488&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM2+,AMD Phenom X4,65,HD9450ODJ4BGH,HD9450ODGHBOX,B3,128,512,2048,2015
290,AMD Athlon X2 5000+,2600,65,55,https://web.archive.org/web/20110817095824/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=41&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM2,AMD Athlon X2,65,,ADO5000DSWOF,G1,128,512,0,2011
291,AMD Athlon LE-1640,2600,45,65,https://web.archive.org/web/20100508051440/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=521&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM2,AMD Athlon,65,ADH1640IAA5DH,,G2,128,1024,,2010
292,AMD Phenom X3 8400,2100,95,70,https://web.archive.org/web/20121105205240/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=404&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM2+,AMD Phenom X3,65,HD8400WCJ3BGD,,B2,128,512,2048,2012
293,AMD Phenom X3 8600,2300,95,70,https://web.archive.org/web/20121105221503/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=403&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM2+,AMD Phenom X3,65,HD8600WCJ3BGD,,B2,128,512,2048,2012
294,AMD Phenom II X2 565,3400,80,70,https://web.archive.org/web/20150429070513/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=728&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM3,AMD Phenom II X2,45,HDZ565WFK2DGM,HDZ565WFGMBOX,C3,128,512,6144,2015
295,AMD Phenom II X2 545,3000,80,70,https://web.archive.org/web/20150429070024/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=622&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM3,AMD Phenom II X2,45,HDX545WFK2DGM,HDX545WFGMBOX,C3,128,512,6144,2015
296,AMD Phenom II X2 550,3100,80,70,https://web.archive.org/web/20150429070019/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=621&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM3,AMD Phenom II X2,45,HDX550WFK2DGM,HDX550WFGMBOX,C3,128,512,6144,2015
297,AMD Phenom II X2 545,3000,80,70,https://web.archive.org/web/20150429065712/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=561&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM3,AMD Phenom II X2,45,HDX545WFK2DGI,HDX545WFGIBOX,C2,128,512,6144,2015
298,AMD Phenom II X2 550,3100,80,70,https://web.archive.org/web/20150429065707/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=560&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM3,AMD Phenom II X2,45,HDZ550WFK2DGI,HDZ550WFGIBOX,C2,128,512,6144,2015
299,AMD Phenom II X2 B53,2800,80,70,https://web.archive.org/web/20150429065844/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=603&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM3,AMD Phenom II X2,45,HDXB53WFK2DGM,,C3,128,512,6144,2015
300,AMD Phenom II X2 B55,3000,80,70,https://web.archive.org/web/20150429065839/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=602&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM3,AMD Phenom II X2,45,HDXB55WFK2DGM,,C2,128,512,6144,2015
301,AMD Phenom X4 9100e,1800,65,61,https://web.archive.org/web/20131123025625/http://products.amd.com/pages/DesktopCPUDetail.aspx?id=402&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM2+,AMD Phenom X4,65,HD9100OBJ4BGD,,B2,128,512,2048,2013
302,AMD Athlon X2 6400+,3200,125,55,https://web.archive.org/web/20110817095031/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=33&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM2,AMD Athlon X2,90,,ADX6400CZWOF,F3,128,1024,0,2011
303,AMD Business Class- AMD Athlon Processors 1640B,2700,45,65,https://web.archive.org/web/20081207122114/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=411&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=,AM2,AMD Business Class- AMD Athlon Processors,65,ADH164BIAA4DP,,G2,128,512,,2008
304,AMD Business Class- AMD Athlon X2 Dual-Core Processors 5600B,2900,65,72,https://web.archive.org/web/20081207122204/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=461&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=,AM2+,AMD Business Class- AMD Athlon X2 Dual-Core Processors,65,ADO560BIAA5DO,,G2,128,512,,2008
305,AMD Business Class- AMD Athlon X2 Dual-Core Processors 5200B,2700,65,68,https://web.archive.org/web/20081207122108/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=409&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=,AM2,AMD Business Class- AMD Athlon X2 Dual-Core Processors,65,ADO520BIAA5DO,,G2,128,512,,2008
306,AMD Business Class- AMD Athlon X2 Dual-Core Processors 5000B,2600,65,68,https://web.archive.org/web/20081207121248/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=408&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=,AM2,AMD Business Class- AMD Athlon X2 Dual-Core Processors,65,ADO500BIAA5OD,,G2,128,512,,2008
307,AMD Athlon X2 5200+,2300,65,74,https://web.archive.org/web/20150429070351/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=712&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM3,AMD Athlon X2,45,AD5200OCK22GM,,C3,128,512,,2015
308,AMD Phenom II X3 B73,2800,95,73,https://web.archive.org/web/20150429065833/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=601&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM3,AMD Phenom II X3,45,HDXB73WFK3DGI,,C2,128,512,6144,2015
309,AMD Phenom II X3 B75,3000,95,73,https://web.archive.org/web/20150429065828/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=600&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM3,AMD Phenom II X3,45,HDXB75WFK3DGI,,C2,128,512,6144,2015
310,AMD Phenom II X3 700e,2400,65,72,https://web.archive.org/web/20150429065657/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=559&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM3,AMD Phenom II X3,45,HD700EOCK3DGI,,C2,128,512,6144,2015
311,AMD Phenom II X3 705e,2500,65,72,https://web.archive.org/web/20150429065652/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=558&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM3,AMD Phenom II X3,45,HD705EOCK3DGI,HD705EOCGIBOX,C2,128,512,6144,2015
312,AMD Phenom II X3 710,2600,95,73,https://web.archive.org/web/20150429065547/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=523&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM3,AMD Phenom II X3,45,HDX710WFK3DGI,HDX710WFGIBOX,C2,128,512,6144,2015
313,AMD Phenom II X2 555,3200,80,70,https://web.archive.org/web/20131123161133/http://products.amd.com/pages/DesktopCPUDetail.aspx?id=624&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM3,AMD Phenom II X2,45,HDZ555WFK2DGM,HDZ555WFGMBOX,C3,128,512,6144,2013
314,AMD Phenom II X2 B53,2800,80,70,https://web.archive.org/web/20131123021531/http://products.amd.com/pages/DesktopCPUDetail.aspx?id=603&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM3,AMD Phenom II X2,45,HDXB53WFK2DGM,,C3,128,512,6144,2013
315,AMD Athlon X2 7450,2400,95,73,https://web.archive.org/web/20110817100157/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=508&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM2+,AMD Athlon X2,65,AD7450WCJ2BGH,,B3,128,512,2048,2011
316,AMD Athlon X2 7550,2500,95,73,https://web.archive.org/web/20110817100152/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=507&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM2+,AMD Athlon X2,65,AD7550WCJ2BGH,,B3,128,512,2048,2011
317,AMD Athlon X2 5200+,2300,65,74,https://web.archive.org/web/20110817100924/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=712&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM3,AMD Athlon X2,45,AD5200OCK22GM,,C3,128,512,,2011
318,AMD Phenom X4 9100e,1800,65,61,https://web.archive.org/web/20121103181712/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=402&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM2+,AMD Phenom X4,65,HD9100OBJ4BGD,,B2,128,512,2048,2012
319,AMD Athlon II X2 250u,1600,25,81,https://web.archive.org/web/20150429070101/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=629&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM3,AMD Athlon II X2,45,AD250USCK23GQ,,C2,128,1024,,2015
320,AMD Phenom II X3 720,2800,95,73,https://web.archive.org/web/20150429065542/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=522&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM3,AMD Phenom II X3,45,HDZ720WFK3DGI,HDZ720WFGIBOX,C2,128,512,6144,2015
321,AMD Phenom II X4 965,3400,140,62,https://web.archive.org/web/20150125024702/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=591&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM3,AMD Phenom II X4,45,HDZ965FBK4DGI,HDZ965FBGIBOX,C2,128,512,6144,2015
322,AMD Phenom II X4 945,3000,95,71,https://web.archive.org/web/20141020233656/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=588&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM3,AMD Phenom II X4,45,HDX945WFK4DGI,HDX945WFGIBOX,C2,128,512,6144,2014
323,AMD Phenom II X4 925,2800,95,71,https://web.archive.org/web/20150429070014/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=620&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM3,AMD Phenom II X4,45,HDX925WFK4DGM,HDX925WFGMBOX,C3,128,512,6144,2015
324,AMD Phenom II X4 955,3200,125,62,https://web.archive.org/web/20141027162115/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=618&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM3,AMD Phenom II X4,45,HDX955FBK4DGM,HDX955FBGMBOX,C3,128,512,6144,2014
325,AMD Phenom II X2 B55,3000,80,70,https://web.archive.org/web/20131123021526/http://products.amd.com/pages/DesktopCPUDetail.aspx?id=602&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM3,AMD Phenom II X2,45,HDXB55WFK2DGM,,C2,128,512,6144,2013
326,AMD Phenom II X3 B73,2800,95,73,https://web.archive.org/web/20131123161118/http://products.amd.com/pages/DesktopCPUDetail.aspx?id=601&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM3,AMD Phenom II X3,45,HDXB73WFK3DGI,,C2,128,512,6144,2013
